"1","1",56
"2","2",4
"3","3",1
"4","4",7
"5","5",5
"6","7",7
"7","8",7
"8","9",2
"9","10",7
"10","11",4
"11","13",6
"12","14",1
"13","15",1
"14","16",4
"15","17",3
"16","18",2
"17","19",22
"18","20",4
"19","21",2
"20","22",4
"21","23",11
"22","24",34
"23","25",26
"24","26",1
"25","27",1
"26","29",3
"27","31",9
"28","34",3
"29","36",1
"30","37",5
"31","38",1
"32","41",5
"33","42",4
"34","43",2
"35","44",7
"36","45",14
"37","46",5
"38","47",19
"39","48",4
"40","49",8
"41","50",1
"42","51",1
"43","52",1
"44","53",6
"45","54",8
"46","55",8
"47","57",1
"48","58",3
"49","59",2
"50","60",3
"51","61",6
"52","62",2
"53","64",1
"54","65",4
"55","66",4
"56","67",4
"57","68",4
"58","69",24
"59","70",17
"60","71",9
"61","72",9
"62","73",2
"63","74",12
"64","75",4
"65","76",2
"66","77",10
"67","78",7
"68","79",3
"69","80",3
"70","82",11
"71","83",3
"72","84",3
"73","85",5
"74","88",2
"75","90",1
"76","91",1
"77","92",2
"78","93",7
"79","94",12
"80","95",17
"81","96",1
"82","97",2
"83","98",4
"84","99",5
"85","100",3
"86","101",9
"87","102",5
"88","103",3
"89","104",1
"90","106",14
"91","107",4
"92","109",1
"93","110",3
"94","111",1
"95","112",2
"96","113",4
"97","114",3
"98","116",1
"99","117",2
"100","118",2
"101","119",21
"102","120",10
"103","124",5
"104","125",35
"105","126",3
"106","127",1
"107","130",4
"108","131",2
"109","132",35
"110","136",6
"111","137",34
"112","138",4
"113","139",1
"114","141",1
"115","142",2
"116","143",4
"117","144",38
"118","148",3
"119","149",34
"120","150",2
"121","151",2
"122","154",2
"123","156",39
"124","160",7
"125","161",42
"126","162",3
"127","163",2
"128","164",1
"129","165",1
"130","166",4
"131","167",9
"132","168",2
"133","170",3
"134","171",2
"135","173",1
"136","174",1
"137","175",2
"138","177",1
"139","178",3
"140","179",6
"141","181",3
"142","182",4
"143","183",1
"144","185",1
"145","186",1
"146","187",4
"147","188",2
"148","189",3
"149","190",6
"150","191",1
"151","192",4
"152","193",4
"153","194",14
"154","195",1
"155","196",1
"156","197",2
"157","198",5
"158","199",2
"159","200",1
"160","201",2
"161","202",6
"162","203",3
"163","204",6
"164","205",2
"165","206",3
"166","207",1
"167","208",1
"168","209",1
"169","210",7
"170","211",9
"171","212",7
"172","213",4
"173","214",15
"174","215",2
"175","216",3
"176","217",4
"177","218",2
"178","219",8
"179","220",4
"180","221",2
"181","222",4
"182","223",2
"183","224",4
"184","225",7
"185","226",5
"186","227",8
"187","228",6
"188","230",1
"189","231",16
"190","232",4
"191","233",3
"192","234",2
"193","235",6
"194","236",1
"195","237",3
"196","238",3
"197","239",1
"198","240",1
"199","241",6
"200","242",6
"201","243",1
"202","244",2
"203","246",5
"204","247",15
"205","248",7
"206","249",2
"207","250",5
"208","251",10
"209","252",39
"210","253",16
"211","254",1
"212","257",2
"213","259",1
"214","262",1
"215","265",3
"216","267",2
"217","269",1
"218","270",3
"219","272",6
"220","273",17
"221","274",4
"222","275",27
"223","276",4
"224","277",8
"225","278",1
"226","279",1
"227","281",1
"228","282",6
"229","283",7
"230","284",1
"231","285",3
"232","286",8
"233","287",1
"234","288",1
"235","290",2
"236","291",1
"237","292",2
"238","293",4
"239","294",1
"240","295",7
"241","297",2
"242","298",5
"243","299",3
"244","300",1
"245","301",6
"246","302",2
"247","303",2
"248","304",13
"249","305",11
"250","306",1
"251","307",7
"252","308",6
"253","309",3
"254","310",11
"255","311",22
"256","312",35
"257","313",49
"258","314",52
