"1","1",33
"2","2",3
"3","3",2
"4","4",2
"5","5",2
"6","6",4
"7","8",1
"8","9",2
"9","10",4
"10","11",7
"11","12",2
"12","13",8
"13","14",8
"14","15",1
"15","16",9
"16","17",7
"17","18",8
"18","19",6
"19","21",2
"20","22",10
"21","24",8
"22","25",7
"23","26",1
"24","28",5
"25","29",4
"26","30",9
"27","31",7
"28","32",5
"29","33",3
"30","34",1
"31","35",1
"32","36",1
"33","38",1
"34","40",2
"35","41",1
"36","42",1
"37","43",2
"38","47",1
"39","48",1
"40","50",1
"41","51",3
"42","52",1
"43","53",3
"44","54",6
"45","55",5
"46","56",7
"47","57",1
"48","58",5
"49","59",1
"50","60",1
"51","61",3
"52","62",3
"53","63",19
"54","64",5
"55","65",28
"56","66",24
"57","67",1
"58","68",5
"59","69",6
"60","70",1
"61","71",3
"62","72",4
"63","73",3
"64","75",1
"65","76",5
"66","77",2
"67","78",7
"68","79",6
"69","80",6
"70","81",1
"71","82",9
"72","83",9
"73","84",6
"74","85",4
"75","86",1
"76","87",1
"77","88",11
"78","89",2
"79","90",7
"80","91",3
"81","92",1
"82","94",7
"83","95",8
"84","96",5
"85","97",8
"86","98",2
"87","99",5
"88","100",3
"89","102",1
"90","103",1
"91","104",1
"92","107",1
"93","108",1
"94","109",2
"95","112",2
"96","113",1
"97","114",1
"98","115",2
"99","116",1
"100","117",4
"101","118",4
"102","119",1
"103","120",3
"104","121",8
"105","122",5
"106","124",3
"107","125",4
"108","126",1
"109","127",1
"110","128",6
"111","129",14
"112","130",10
"113","131",19
"114","132",11
"115","133",8
"116","134",12
"117","135",3
"118","136",3
"119","138",1
"120","140",1
"121","141",1
"122","142",3
"123","143",1
"124","145",2
"125","146",1
"126","147",1
"127","152",1
"128","153",2
"129","154",1
"130","155",1
"131","157",3
"132","159",1
"133","162",1
"134","171",2
"135","172",1
"136","173",1
"137","174",1
"138","176",2
"139","177",1
"140","178",1
"141","179",2
"142","181",3
"143","182",1
"144","184",3
"145","187",1
"146","188",2
"147","195",1
"148","196",1
"149","199",1
"150","200",2
"151","201",4
"152","202",1
"153","203",1
"154","205",1
"155","206",1
"156","207",4
"157","208",1
"158","211",1
"159","213",1
"160","214",2
"161","215",1
"162","216",1
"163","217",1
"164","220",1
"165","222",2
"166","223",1
"167","224",1
"168","225",3
"169","227",5
"170","228",3
"171","229",3
"172","230",1
"173","231",1
"174","232",2
"175","233",7
"176","234",4
"177","235",6
"178","236",3
"179","237",3
"180","238",2
"181","239",9
"182","240",11
"183","241",1
"184","242",11
"185","243",5
"186","244",2
"187","245",2
"188","246",4
"189","247",2
"190","248",2
"191","249",1
"192","250",2
"193","251",3
"194","252",4
"195","253",9
"196","254",6
"197","256",9
"198","257",9
"199","258",5
"200","259",5
"201","260",1
"202","261",1
"203","262",9
"204","263",2
"205","264",7
"206","265",4
"207","266",1
"208","268",5
"209","269",8
"210","270",6
"211","271",7
"212","272",4
"213","273",3
"214","274",2
"215","275",1
"216","277",1
"217","280",1
"218","282",1
"219","283",1
"220","286",1
"221","289",2
"222","291",1
"223","292",2
"224","293",4
"225","294",4
"226","295",5
"227","296",5
"228","297",3
"229","298",2
"230","299",1
"231","300",2
"232","301",3
"233","302",4
"234","303",19
"235","304",11
"236","305",8
"237","306",3
"238","307",15
"239","308",11
"240","309",4
"241","310",2
"242","312",3
"243","316",2
"244","319",1
"245","321",1
"246","322",1
"247","327",2
"248","328",1
"249","329",3
"250","330",1
"251","331",3
"252","332",2
"253","333",1
"254","334",2
"255","340",2
"256","345",1
"257","346",1
"258","348",1
"259","349",2
"260","350",1
"261","352",2
"262","353",1
"263","355",2
"264","356",1
"265","360",1
"266","363",1
"267","368",1
"268","375",2
"269","377",2
"270","378",1
"271","379",2
"272","380",1
"273","381",3
"274","387",1
"275","388",1
"276","389",1
"277","391",1
"278","396",1
"279","397",1
"280","398",3
"281","399",4
"282","400",1
"283","401",4
"284","402",1
"285","403",1
"286","404",2
"287","405",1
"288","407",2
"289","408",2
"290","409",1
"291","410",1
"292","411",1
"293","414",2
"294","415",3
"295","416",2
"296","417",3
"297","418",1
"298","419",4
"299","420",2
"300","421",3
"301","422",1
"302","423",9
"303","424",3
"304","425",9
"305","426",9
"306","427",2
"307","428",6
"308","429",7
"309","430",3
"310","432",5
"311","433",1
"312","434",2
"313","435",3
"314","436",8
"315","438",2
"316","439",10
"317","440",4
"318","441",3
"319","442",8
"320","443",8
"321","444",6
"322","445",9
"323","446",2
"324","447",1
"325","448",14
"326","449",2
"327","450",7
"328","451",2
"329","452",1
"330","454",10
"331","455",5
"332","456",5
"333","457",6
"334","458",4
"335","459",4
"336","460",1
"337","461",1
"338","463",1
"339","464",1
"340","466",2
"341","468",2
"342","469",1
"343","478",5
"344","479",3
"345","480",3
"346","481",5
"347","482",7
"348","483",3
"349","484",7
"350","485",1
"351","487",5
"352","489",1
"353","490",20
"354","491",5
"355","492",7
"356","493",1
"357","494",8
"358","495",2
"359","496",1
"360","497",1
"361","500",2
"362","501",1
"363","502",1
"364","503",3
"365","504",1
"366","505",1
"367","508",2
"368","509",3
"369","510",3
"370","511",3
"371","512",5
"372","513",1
"373","514",7
"374","515",1
"375","519",2
"376","520",4
"377","521",2
"378","524",2
"379","525",1
"380","526",5
"381","527",1
"382","529",1
"383","532",1
"384","535",3
"385","536",3
"386","537",1
"387","538",3
"388","539",1
"389","540",1
"390","541",4
"391","542",3
"392","545",1
"393","547",3
"394","548",4
"395","549",2
"396","550",1
"397","552",2
"398","554",1
"399","555",3
"400","556",2
"401","558",1
"402","559",2
"403","560",3
"404","561",6
"405","562",5
"406","563",3
"407","564",3
"408","565",3
"409","566",6
"410","568",2
"411","570",3
"412","571",2
"413","572",2
"414","573",1
"415","577",4
"416","578",4
"417","582",2
"418","583",3
"419","585",5
"420","586",4
"421","587",2
"422","588",1
"423","589",3
"424","590",1
"425","591",3
"426","592",9
"427","593",3
"428","596",2
"429","598",8
"430","599",3
"431","600",1
"432","601",1
"433","602",2
"434","603",1
"435","604",1
"436","605",1
"437","606",1
"438","607",3
"439","608",12
"440","609",8
"441","610",3
"442","611",34
