"1","1",30
"2","2",1
"3","5",3
"4","7",13
"5","8",1
"6","10",1
"7","11",10
"8","12",2
"9","13",12
"10","14",2
"11","16",1
"12","17",2
"13","18",3
"14","19",7
"15","21",2
"16","22",4
"17","23",20
"18","24",4
"19","25",1
"20","26",4
"21","29",4
"22","30",1
"23","31",14
"24","32",1
"25","33",1
"26","34",7
"27","35",6
"28","36",1
"29","37",2
"30","39",1
"31","40",3
"32","41",12
"33","42",16
"34","43",17
"35","46",4
"36","47",8
"37","48",10
"38","49",6
"39","50",1
"40","51",1
"41","53",2
"42","55",17
"43","56",1
"44","59",9
"45","60",1
"46","61",10
"47","62",1
"48","63",1
"49","64",3
"50","65",5
"51","67",7
"52","68",1
"53","70",9
"54","71",16
"55","72",3
"56","74",1
"57","77",1
"58","78",1
"59","79",12
"60","80",3
"61","81",1
"62","82",6
"63","83",7
"64","84",1
"65","85",2
"66","86",1
"67","88",4
"68","89",8
"69","90",18
"70","91",17
"71","92",2
"72","94",4
"73","95",9
"74","96",14
"75","97",9
"76","98",2
"77","99",2
"78","103",5
"79","107",2
"80","109",4
"81","112",2
"82","113",3
"83","115",2
"84","116",5
"85","117",1
"86","118",1
"87","119",1
"88","120",1
"89","121",5
"90","122",4
"91","125",1
"92","126",1
"93","127",6
"94","129",1
"95","130",6
"96","131",10
"97","133",3
"98","135",2
"99","136",6
"100","137",5
"101","138",16
"102","139",18
"103","140",1
"104","142",4
"105","143",10
"106","144",14
"107","145",6
"108","146",2
"109","149",1
"110","150",2
"111","151",6
"112","152",2
"113","153",1
"114","155",2
"115","157",3
"116","158",1
"117","159",1
"118","160",1
"119","161",3
"120","163",1
"121","164",5
"122","166",2
"123","167",1
"124","168",3
"125","169",2
"126","170",1
"127","171",1
"128","172",1
"129","173",3
"130","175",11
"131","176",1
"132","177",1
"133","178",11
"134","179",8
"135","181",4
"136","183",1
"137","184",2
"138","185",11
"139","186",19
"140","187",20
"141","188",2
"142","190",5
"143","191",2
"144","193",17
"145","194",9
"146","196",2
"147","197",1
"148","198",6
"149","199",3
"150","203",1
"151","204",1
"152","205",2
"153","212",1
"154","215",10
"155","216",3
"156","217",29
"157","218",4
"158","233",2
"159","234",4
"160","236",26
"161","237",3
"162","238",3
"163","239",9
"164","240",5
"165","241",9
"166","242",2
"167","243",1
"168","244",1
"169","245",2
"170","246",7
"171","247",4
"172","252",1
"173","259",1
"174","260",2
"175","261",1
"176","262",1
"177","263",3
"178","264",2
"179","265",29
"180","266",1
"181","281",5
"182","282",2
"183","283",1
"184","284",14
"185","285",10
"186","286",1
"187","287",13
"188","288",7
"189","289",6
"190","290",2
"191","291",5
"192","292",2
"193","293",1
"194","294",5
"195","295",2
"196","298",2
"197","300",1
"198","301",1
"199","302",1
"200","303",1
"201","308",5
"202","309",5
"203","310",3
"204","311",23
"205","312",5
"206","313",9
"207","314",5
"208","316",2
"209","317",1
"210","318",1
"211","319",21
"212","320",2
"213","322",2
"214","323",8
"215","325",10
"216","326",3
"217","328",3
"218","329",4
"219","330",1
"220","331",6
"221","332",2
"222","333",2
"223","334",9
"224","335",16
"225","336",3
"226","337",1
"227","338",5
"228","339",1
"229","340",1
"230","341",2
"231","342",4
"232","343",12
"233","344",2
"234","345",1
"235","346",12
"236","347",9
"237","348",2
"238","349",7
"239","350",2
"240","351",1
"241","352",6
"242","353",13
"243","354",20
"244","355",26
"245","356",1
"246","358",12
"247","359",21
"248","360",35
