"1","1",39
"2","2",3
"3","3",14
"4","4",1
"5","5",1
"6","6",1
"7","8",4
"8","9",2
"9","10",1
"10","11",5
"11","12",2
"12","13",1
"13","14",3
"14","15",6
"15","16",1
"16","17",1
"17","18",1
"18","19",9
"19","20",4
"20","22",21
"21","23",9
"22","24",2
"23","25",22
"24","26",7
"25","28",3
"26","30",3
"27","32",3
"28","33",3
"29","36",2
"30","37",1
"31","39",4
"32","40",2
"33","41",3
"34","43",3
"35","44",2
"36","46",4
"37","47",22
"38","48",18
"39","49",5
"40","50",4
"41","51",9
"42","52",1
"43","53",1
"44","54",1
"45","56",6
"46","57",3
"47","58",1
"48","59",9
"49","60",3
"50","62",9
"51","63",5
"52","64",1
"53","65",3
"54","67",11
"55","68",3
"56","69",1
"57","70",14
"58","71",8
"59","72",1
"60","73",16
"61","74",8
"62","75",3
"63","76",3
"64","77",2
"65","80",3
"66","81",1
"67","82",1
"68","83",1
"69","84",1
"70","85",2
"71","87",4
"72","89",2
"73","90",1
"74","91",3
"75","92",4
"76","93",1
"77","94",1
"78","95",5
"79","96",25
"80","97",5
"81","98",1
"82","99",2
"83","105",1
"84","107",3
"85","108",4
"86","109",3
"87","110",1
"88","111",3
"89","113",2
"90","114",7
"91","115",3
"92","116",3
"93","117",3
"94","118",2
"95","119",34
"96","120",6
"97","121",15
"98","122",4
"99","123",14
"100","124",2
"101","127",1
"102","128",6
"103","129",1
"104","130",3
"105","131",4
"106","132",2
"107","133",2
"108","134",5
"109","135",8
"110","136",2
"111","137",5
"112","138",1
"113","139",14
"114","140",2
"115","142",17
"116","143",5
"117","145",15
"118","146",6
"119","147",8
"120","148",2
"121","149",3
"122","151",1
"123","152",3
"124","153",2
"125","155",1
"126","156",1
"127","157",2
"128","158",2
"129","159",3
"130","160",1
"131","161",2
"132","163",7
"133","164",5
"134","165",1
"135","166",1
"136","167",13
"137","168",40
