0.011609977,0
0.023219955,0
0.034829932,0
0.046439909,0
0.058049887,0
0.069659864,0
0.081269841,0
0.092879819,0
0.1044898,0
0.11609977,0
0.12770975,0
0.13931973,0
0.15092971,0
0.16253968,0
0.17414966,0
0.18575964,0
0.19736961,0
0.20897959,0
0.22058957,0
0.23219955,0
0.24380952,0
0.2554195,0
0.26702948,0
0.27863946,0
0.29024943,0
0.30185941,0
0.31346939,0
0.32507937,0
0.33668934,0
0.34829932,0
0.3599093,0
0.37151927,0
0.38312925,0
0.39473923,0
0.40634921,0
0.41795918,0
0.42956916,0
0.44117914,0
0.45278912,0
0.46439909,0
0.47600907,0
0.48761905,0
0.49922902,0
0.510839,0
0.52244898,0
0.53405896,0
0.54566893,0
0.55727891,0
0.56888889,0
0.58049887,0
0.59210884,0
0.60371882,0
0.6153288,0
0.62693878,0
0.63854875,0
0.65015873,0
0.66176871,0
0.67337868,0
0.68498866,0
0.69659864,0
0.70820862,0
0.71981859,0
0.73142857,0
0.74303855,0
0.75464853,0
0.7662585,0
0.77786848,0
0.78947846,0
0.80108844,0
0.81269841,0
0.82430839,0
0.83591837,0
0.84752834,0
0.85913832,0
0.8707483,0
0.88235828,0
0.89396825,0
0.90557823,0
0.91718821,0
0.92879819,0
0.94040816,0
0.95201814,0
0.96362812,0
0.9752381,0
0.98684807,0
0.99845805,0
1.010068,0
1.021678,0
1.033288,0
1.044898,0
1.0565079,0
1.0681179,0
1.0797279,0
1.0913379,0
1.1029478,0
1.1145578,0
1.1261678,0
1.1377778,0
1.1493878,0
1.1609977,0
1.1726077,0
1.1842177,0
1.1958277,0
1.2074376,0
1.2190476,0
1.2306576,0
1.2422676,0
1.2538776,0
1.2654875,0
1.2770975,0
1.2887075,0.14607887
1.3003175,0.18026826
1.3119274,0.33642395
1.3235374,0.80926078
1.3351474,1.2961655
1.3467574,1.141394
1.3583673,1.607123
1.3699773,0.8023893
1.3815873,3.2542355
1.3931973,11.479565
1.4048073,10.521012
1.4164172,10.601794
1.4280272,10.274764
1.4396372,9.2969167
1.4512472,9.0985034
1.4628571,8.7268089
1.4744671,8.5760151
1.4860771,8.4335106
1.4976871,8.1751486
1.5092971,7.820808
1.520907,7.8073276
1.532517,7.6950866
1.544127,7.3994905
1.555737,7.1323046
1.5673469,7.2087114
1.5789569,7.0821889
1.5905669,6.9558513
1.6021769,6.9309643
1.6137868,6.8520787
1.6253968,6.5733294
1.6370068,6.3798627
1.6486168,6.163929
1.6602268,6.1130206
1.6718367,5.8492303
1.6834467,5.6977305
1.6950567,5.9721448
1.7066667,5.7801466
1.7182766,5.7769608
1.7298866,8.7762416
1.7414966,8.0627556
1.7531066,7.3256776
1.7647166,6.8833074
1.7763265,6.5685163
1.7879365,6.4849786
1.7995465,6.4690241
1.8111565,7.0969618
1.8227664,11.519035
1.8343764,11.88166
1.8459864,15.288876
1.8575964,15.886667
1.8692063,15.887656
1.8808163,15.422656
1.8924263,16.224972
1.9040363,13.295062
1.9156463,14.185897
1.9272562,10.555399
1.9388662,11.856289
1.9504762,8.281108
1.9620862,9.2966621
1.9736961,8.0782109
1.9853061,8.0599592
1.9969161,8.4789823
2.0085261,8.1043196
2.0201361,9.0890453
2.031746,8.1838323
2.043356,8.2709346
2.054966,7.1823243
2.066576,7.9363335
2.0781859,7.1295328
2.0897959,7.5425041
2.1014059,7.0151981
2.1130159,7.3408634
2.1246259,6.6347976
2.1362358,6.9202854
2.1478458,6.7392053
2.1594558,6.7472249
2.1710658,6.4838824
2.1826757,12.174345
2.1942857,10.501462
2.2058957,12.125909
2.2175057,12.922078
2.2291156,11.877394
2.2407256,11.561611
2.2523356,13.329221
2.2639456,8.4177578
2.2755556,10.418974
2.2871655,8.1767839
2.2987755,7.9158598
2.3103855,8.6171474
2.3219955,6.8076393
2.3336054,7.2488376
2.3452154,6.0532405
2.3568254,6.3837239
2.3684354,5.3749019
2.3800454,5.565623
2.3916553,5.3450035
2.4032653,5.1570874
2.4148753,5.4482852
2.4264853,4.4661174
2.4380952,4.4226448
2.4497052,4.3911234
2.4613152,4.5433179
2.4729252,3.9282612
2.4845351,4.3282669
2.4961451,4.3798434
2.5077551,3.9965217
2.5193651,7.7552145
2.5309751,13.248139
2.542585,13.065196
2.554195,10.76114
2.565805,11.055493
2.577415,10.796382
2.5890249,8.737432
2.6006349,9.3510089
2.6122449,10.629025
2.6238549,9.1041888
2.6354649,9.2852908
2.6470748,10.121233
2.6586848,8.7166519
2.6702948,8.7078453
2.6819048,8.9331959
2.6935147,8.7656914
2.7051247,8.5972405
2.7167347,8.376894
2.7283447,8.9953543
2.7399546,8.3108378
2.7515646,7.3542605
2.7631746,8.703002
2.7747846,8.0981695
2.7863946,7.2652989
2.7980045,8
2.8096145,7.2135707
2.8212245,11.013599
2.8328345,10.922706
2.8444444,9.2195072
2.8560544,12.338555
2.8676644,12.738353
2.8792744,21.853796
2.8908844,27.23319
2.9024943,26.314287
2.9141043,21.106004
2.9257143,19.113675
2.9373243,22.000777
2.9489342,20.063753
2.9605442,18.439605
2.9721542,15.793818
2.9837642,16.379214
2.9953741,16.509263
3.0069841,14.218131
3.0185941,13.807362
3.0302041,13.431327
3.0418141,12.919624
3.053424,12.122459
3.065034,11.367498
3.076644,10.679203
3.088254,10.475883
3.0998639,10.204882
3.1114739,9.0429793
3.1230839,8.9764347
3.1346939,8.7569526
3.1463039,9.2930471
3.1579138,7.8760889
3.1695238,7.7823044
3.1811338,8.0601488
3.1927438,8.2348624
3.2043537,7.6251794
3.2159637,5.6051773
3.2275737,12.049883
3.2391837,19.023364
3.2507937,14.712158
3.2624036,15.389614
3.2740136,13.03656
3.2856236,13.115633
3.2972336,12.446347
3.3088435,12.396033
3.3204535,11.595361
3.3320635,11.748113
3.3436735,9.5137976
3.3552834,11.410843
3.3668934,9.1730025
3.3785034,10.955057
3.3901134,14.589617
3.4017234,17.340108
3.4133333,15.66066
3.4249433,14.288974
3.4365533,12.061677
3.4481633,9.9559366
3.4597732,9.1086828
3.4713832,8.5506554
3.4829932,9.5906979
3.4946032,9.8432092
3.5062132,8.520644
3.5178231,10.683509
3.5294331,14.412779
3.5410431,14.251743
3.5526531,12.855155
3.564263,12.2529
3.575873,10.625488
3.587483,9.948213
3.599093,10.075096
3.6107029,10.104853
3.6223129,9.647659
3.6339229,11.012402
3.6455329,10.600936
3.6571429,10.569589
3.6687528,10.181896
3.6803628,8.6108774
3.6919728,7.8128995
3.7035828,7.791912
3.7151927,7.4301152
3.7268027,7.0470075
3.7384127,6.9731932
3.7500227,6.5411966
3.7616327,6.4181327
3.7732426,6.1207351
3.7848526,5.9650948
3.7964626,6.5421188
3.8080726,5.9167897
3.8196825,5.6220189
3.8312925,12.623241
3.8429025,15.252896
3.8545125,14.92583
3.8661224,16.394654
3.8777324,14.9934
3.8893424,13.902756
3.9009524,12.399592
3.9125624,11.558385
3.9241723,11.381185
3.9357823,11.792228
3.9473923,11.530455
3.9590023,9.8266145
3.9706122,9.4747296
3.9822222,9.1347783
3.9938322,8.8341731
4.0054422,8.3867441
4.0170522,6.5328541
4.0286621,6.6861339
4.0402721,7.6684085
4.0518821,9.6192057
4.0634921,11.284897
4.075102,13.459483
4.086712,14.700989
4.098322,20.354664
4.109932,17.873006
4.121542,16.817079
4.1331519,16.044928
4.1447619,15.028696
4.1563719,16.961448
4.1679819,18.450544
4.1795918,15.208181
4.1912018,13.790588
4.2028118,18.141393
4.2144218,14.741747
4.2260317,12.138682
4.2376417,15.372465
4.2492517,14.691796
4.2608617,13.184963
4.2724717,12.647835
4.2840816,12.309802
4.2956916,11.932447
4.3073016,11.317138
4.3189116,11.868303
4.3305215,12.338654
4.3421315,9.7900058
4.3537415,8.2361717
4.3653515,10.068678
4.3769615,14.714588
4.3885714,13.799244
4.4001814,8.6258726
4.4117914,9.7713926
4.4234014,10.063193
4.4350113,8.2215983
4.4466213,10.191395
4.4582313,11.297363
4.4698413,11.605598
4.4814512,9.3111441
4.4930612,9.3503566
4.5046712,9.2841785
4.5162812,8.6597411
4.5278912,13.995225
4.5395011,18.165172
4.5511111,14.238836
4.5627211,12.667725
4.5743311,14.367555
4.585941,12.464152
4.597551,12.137923
4.609161,12.688755
4.620771,12.110842
4.632381,16.638412
4.6439909,12.216211
4.6556009,17.443824
4.6672109,11.20374
4.6788209,15.785609
4.6904308,13.648511
4.7020408,10.690123
4.7136508,13.165617
4.7252608,7.9885003
4.7368707,11.572756
4.7484807,10.160647
4.7600907,11.368528
4.7717007,11.549916
4.7833107,8.0666753
4.7949206,9.4509616
4.8065306,8.5011523
4.8181406,8.3305914
4.8297506,8.7250453
4.8413605,7.6307941
4.8529705,6.5336843
4.8645805,5.9418534
4.8761905,6.6409966
4.8878005,5.7052304
4.8994104,4.87085
4.9110204,5.9938666
4.9226304,7.5418404
4.9342404,7.778143
4.9458503,7.7207578
4.9574603,7.379992
4.9690703,9.2892604
4.9806803,16.434548
4.9922902,14.553371
5.0039002,14.19672
5.0155102,12.841734
5.0271202,12.61208
5.0387302,11.889311
5.0503401,11.394931
5.0619501,10.5426
5.0735601,10.527688
5.0851701,10.269358
5.09678,9.3329417
5.10839,9.3856732
5.12,8.857266
5.13161,8.4964116
5.14322,8.3759355
5.1548299,7.2164046
5.1664399,7.6993087
5.1780499,7.5011196
5.1896599,6.502052
5.2012698,6.6141999
5.2128798,6.5229968
5.2244898,6.3783414
5.2360998,6.1680168
5.2477098,6.425669
5.2593197,6.0347729
5.2709297,5.4486407
5.2825397,4.7429779
5.2941497,4.3933162
5.3057596,3.8987097
5.3173696,3.8252061
5.3289796,3.5813941
5.3405896,3.1951201
5.3521995,3.4566651
5.3638095,4.9594119
5.3754195,14.646974
5.3870295,13.579875
5.3986395,12.832612
5.4102494,11.29764
5.4218594,11.007721
5.4334694,11.115954
5.4450794,11.033986
5.4566893,10.657778
5.4682993,10.659061
5.4799093,9.9611764
5.4915193,13.383147
5.5031293,14.466941
5.5147392,13.874917
5.5263492,12.998713
5.5379592,11.842039
5.5495692,11.947544
5.5611791,11.379876
5.5727891,10.579222
5.5843991,9.3183724
5.5960091,9.1709537
5.607619,9.3873664
5.619229,8.925973
