,measure_number,beat_number,pid1263b-18,pid51495-02,pid5667269b-34,pid5667271-03,pid5667285b-09,pid610003b-22,pid9048b-18,pid9049b-18,pid9050b-20,pid9053-21,pid9054b-20,pid9055b-18,pid9057f-03,pid9058b-18,pid9059b-22,pid9061b-15,pid9062b-21,pid9063b-24,pid9066b-18,pid9067-26,pid9068-23,pid9069-18,pid9072b-22,pid9073b-24,pid9074g-18,pid9075b-18,pid9085-19,pid9088-24,pid9098-04,pid9099b-24,pid9101c-14,pid9104b-18,pid9116-15,pid9118b-24,pid9121-08,pid9130-13,pid9139b-20,pid9153b-20,pid9166-11,pid9170b-20,pid9173-01,pid9174b-18,pid918712-15,pid918726-07,pid918904-14,pid9190-12,pid9192b-20
242,82,1,170.31909,176.02819,168.33909,176.71909,156.97908999999999,193.05909,158.95909,153.65909,192.89909,141.01908999999998,162.17909,168.86456,166.19908999999998,175.93909,155.53909,155.93909,169.33909,186.05909,188.87909,126.01908999999999,149.11909,203.43909,185.27909,190.21909,142.91908999999998,138.67909,170.35908999999998,184.15909,151.13908999999998,139.0913,171.13908999999998,164.43909,184.41908999999998,170.97908999999999,162.31909,252.05909,178.79908999999998,148.97908999999999,144.11909,158.49909,143.77909,147.09909,128.31909,163.27909,154.35908999999998,161.73909,155.73909
243,82,2,170.8912,176.6912,169.1312,177.3912,157.6912,193.8712,159.5712,154.3112,193.7112,141.7112,162.7912,169.6712,166.9512,176.6112,156.2712,156.5112,169.9912,186.7912,189.5312,126.5312,149.8306,204.2312,185.9112,191.0112,143.4712,139.3312,170.8806,184.7512,151.7112,139.5712,171.7512,165.0712,185.1512,171.5724,162.9112,253.0312,179.4912,149.6112,144.6312,159.1312,144.2512,147.6106,128.8504,163.9112,155.0112,162.3712,156.1406
244,83,0,171.52975,177.46975,169.70975,178.16975,158.38987,194.68975,160.28975,155.08975,194.52975,142.34975,163.42975,170.34975,167.64975,177.42975,156.90988000000002,157.10975,170.78975,187.40975,190.38975,127.08975,150.40975,204.94975,186.98975,191.82975,144.03987,139.98975,171.63282,185.54975,152.36975,140.14975,172.48975,165.78975,185.88975,172.46975,163.54975,254.00975,180.22975,150.30975,145.24975,159.78975,144.62975,148.18975,129.34975,164.58975,155.62975,163.00975,156.90975
245,83,1,172.24381,178.32381,170.44381,179.02381,159.18381000000002,195.56381000000002,160.90381000000002,155.96381,195.40381000000002,143.00381000000002,164.22381000000001,171.12381000000002,168.54381,178.18381000000002,157.74381,157.68381000000002,171.46381,188.16381,191.18381000000002,127.50381000000002,150.98381,206.06381000000002,187.70381,192.68381000000002,144.54381,140.64381,172.28381000000002,186.54381,153.56381000000002,140.68381000000002,173.22381000000001,166.42381,186.62381000000002,173.12381000000002,164.08381,254.94381,180.92381,150.94381,145.88381,160.40381000000002,145.18381000000002,148.82381,129.8769,165.26381,156.1969,163.66381,157.56381000000002
246,83,2,172.72431,179.04431,171.16431,179.76431000000002,159.88431,196.34431,161.54431,156.40431,196.18431,143.58431000000002,164.96431,171.88431,169.24431,178.80431000000002,158.42431000000002,158.38431,172.12431,188.90431,192.26431000000002,128.00431,151.64431000000002,206.90431,188.28431,193.46431,145.12431,141.16431,172.98431000000002,187.18431,154.20431000000002,141.26431000000002,173.98431000000002,167.06431,187.50431,173.72431,164.66431,256.04431,181.54431,151.54431,146.54431,161.00431,145.66431,149.58431000000002,130.40431,166.02431,156.74431,164.28431,158.28431
247,84,0,173.76353999999998,179.88353999999998,171.90354,180.60353999999998,160.64354,197.18354,162.14354,156.92354,197.02354,144.18354,165.78354,172.66353999999998,170.06354,179.42354,159.20354,158.90354,172.94353999999998,189.68354,193.12354,128.38353999999998,152.26353999999998,207.72353999999999,188.88353999999998,194.28354,145.70354,141.68354,173.60353999999998,187.94353999999998,154.74354,141.76353999999998,174.84354,167.74354,188.14354,174.24354,165.16353999999998,257.18354,182.19708,152.28354,147.14354,161.50354,146.12354,150.22353999999999,130.90354,166.72353999999999,157.28354,164.86354,158.80354
248,84,1,174.72082,180.70082,172.64082,181.40081999999998,161.38082,197.94082,162.74081999999999,157.58082,197.78082,145.00082,166.54082,173.36082,170.90081999999998,180.06082,159.98082,159.54082,173.62082,190.42082,193.98082,128.80082,152.90081999999998,208.50082,189.70082,195.04082,146.38082,142.36082,174.30082,188.76082,155.56082,142.38082,175.80082,168.50082,188.76082,174.90081999999998,165.72082,258.40082,182.86082,152.98082,147.76082,162.12082,146.62082,150.96081999999998,131.44082,167.40081999999998,157.90081999999998,165.56082,159.36082
249,84,2,175.66259,181.70259,173.53517,182.44259,162.5581,199.18258,163.65361000000001,158.52776,198.96327,145.66259,167.34259,174.60259,172.18618999999998,180.94259,161.11068,160.24258,174.66326999999998,191.42258999999999,195.24618999999998,129.38259,153.68258,209.71361000000002,190.38259,196.19068000000001,147.09517,143.3381,174.88259,189.82034,156.64258999999998,143.24258,177.02327,169.47293,189.68776,175.80327,166.38259,259.76259,183.78776000000002,153.96258,148.44259,162.83517,147.34259,151.90034,132.10259,168.20259,159.06259,166.32259,159.68258
250,85,0,176.88598000000002,184.26154,176.60154,185.04154,163.96014,200.90153999999998,164.88154,160.12577,200.70115,148.49451000000002,168.44013999999999,177.08154,174.48154,183.62153999999998,162.50458,161.80154,177.04154,192.66154,197.76154,130.88154,154.74615,211.30154,192.48154,198.04154,148.18153999999998,144.42661,176.78288999999998,191.44154,158.12577,145.14394,179.42154,171.23078999999998,191.14154,178.48154,167.96153999999999,262.58154,185.57789,155.70154,149.62661,164.04154,149.02154,153.80154,133.04154,170.14154,162.16154,167.76154,161.98154
251,85,1,178.0439,185.61678,177.77678,186.29678,164.91678000000002,201.03678,166.13678000000002,160.87668,202.53678,149.81678,169.29678,178.44052,175.45678,185.09678,163.47678,162.71678,178.01678,194.13746,199.65678,131.85678000000001,155.57136,212.03678,193.41678000000002,199.69678000000002,149.51678,145.29678,177.97678,193.19678000000002,159.61678,146.47068000000002,180.39678,172.53678,192.09678,179.51678,168.93678,264.67678,186.27678,156.51678,150.45678,165.01678,149.77678,154.77678,133.6578,173.65678,163.29204,168.61678,162.97678
252,85,2,179.18481,187.04481,179.20481,187.72481000000002,166.09976,201.10403,166.68481,162.22481000000002,203.07807,150.38801999999998,170.90481,180.2537,176.84481,186.44481000000002,164.62677,164.14481,179.42481,195.72481000000002,201.44481000000002,133.28481000000002,156.92481,212.96274,194.84481,200.06481000000002,150.94481000000002,145.84481,178.91123000000002,194.60481000000001,160.86481,147.96481,181.40481,174.58481,193.48481,180.88481000000002,170.36481,266.13442000000003,187.65123,157.94481000000002,151.82481,166.74481,151.03696000000002,155.40481,134.38481000000002,175.08481,166.06481000000002,170.00481000000002,164.40481
